lambda,p,avg_N,total_N,total_time,prop_sparsity,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
3.185538312229158,0.4451785637955776,2.9,29.0,49.06109,0.2833333333333333,3.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0
3.068377039088112,0.4451785637955776,3.2,32.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,3.0,3.0,4.0,2.0,5.0,4.0
3.068377039088112,0.3780706110481351,3.0,30.0,49.06109,0.2833333333333333,4.0,4.0,3.0,1.0,2.0,3.0,5.0,2.0,3.0,3.0
3.3241981038903954,0.4182247231758145,2.9,29.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,4.0,5.0,2.0,3.0,2.0
4.523102262487612,0.41661832644073366,2.8,28.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,4.0,2.0
2.747803813818561,0.4678053607686936,2.7,27.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0
3.714028142869159,0.4467774581994888,2.8,28.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0
2.3810420709868625,0.48238738503389456,2.8,28.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,5.0,3.0
2.294376608101481,0.5385753407086247,2.8,28.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0
2.9926128836163643,0.5703379763354494,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0
2.501853103725212,0.47025146762854625,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
2.215850022815388,0.4860302662265693,2.7,27.0,49.06109,0.2833333333333333,3.0,5.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0
2.2395044022622668,0.47446561632092527,2.6,26.0,49.06109,0.2833333333333333,4.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.0154216072615334,0.4594571612466765,2.7,27.0,49.06109,0.2833333333333333,4.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0
3.074146169299608,0.468801370490076,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0
3.441152041885883,0.4370263734098849,2.8,28.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,7.0,2.0,3.0,2.0
2.870725427761252,0.404972509503243,2.8,28.0,49.06109,0.2833333333333333,5.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0
2.5271330702932344,0.4765493946708814,2.7,27.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0
2.344115759230638,0.42667101142489183,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0
3.129924596941378,0.42607075902480185,3.0,30.0,49.06109,0.2833333333333333,5.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0
3.353903602331642,0.41145091930084143,3.3,33.0,49.06109,0.2833333333333333,7.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0
4.150777817790047,0.32739815220462454,3.4,34.0,49.06109,0.2833333333333333,5.0,5.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0
3.583092478107241,0.3686200052531248,3.0,30.0,49.06109,0.2833333333333333,4.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,2.0
3.436427351191159,0.3660042752495363,2.8,28.0,49.06109,0.2833333333333333,4.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0
3.5151859605279565,0.3922021488528851,2.9,29.0,49.06109,0.2833333333333333,3.0,5.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0
2.8467344758574313,0.4326827280013181,2.8,28.0,49.06109,0.2833333333333333,5.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0
2.219564449374656,0.4421954268315197,2.9,29.0,49.06109,0.2833333333333333,3.0,5.0,3.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0
2.3350466168984507,0.42954970621350663,3.1,31.0,49.06109,0.2833333333333333,3.0,5.0,3.0,1.0,2.0,3.0,6.0,3.0,3.0,2.0
3.0848196529537972,0.4558433726548301,2.7,27.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0
2.929079078494061,0.4907759322750526,2.7,27.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0
2.956229242986541,0.45371416551252164,2.4,24.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3.0843241211930144,0.45810039296411253,2.7,27.0,49.06109,0.2833333333333333,4.0,5.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3.138319821709303,0.48432095503955686,2.7,27.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0
2.920646373419631,0.4797760334499645,2.8,28.0,49.06109,0.2833333333333333,3.0,5.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0
3.5845818162151177,0.3962206634916307,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0
2.496316220924703,0.5016423358240961,2.4,24.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.496316220924703,0.5242947166507704,2.5,25.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.470645351103188,0.48976243696839744,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
2.4922915626716176,0.4500121079067057,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0
2.8414292406987354,0.4660505635334269,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0
2.721419319019406,0.4553980685761062,2.6,26.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
2.102577376392058,0.47750214149171416,2.5,25.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
1.831597934270004,0.4911699075020209,2.4,24.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.41091584364462,0.46806564327671657,2.4,24.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.612439821673822,0.4651672778391907,2.5,25.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3.1628335686305027,0.44198503458383226,2.5,25.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.5665052700912145,0.42268612174405457,2.7,27.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0
3.2353483834756167,0.4314975277228059,2.8,28.0,49.06109,0.2833333333333333,3.0,5.0,3.0,1.0,2.0,2.0,5.0,3.0,2.0,2.0
2.8647356457838566,0.3767304974065258,3.2,32.0,49.06109,0.2833333333333333,3.0,6.0,4.0,1.0,3.0,2.0,6.0,3.0,2.0,2.0
3.305267564969425,0.3556348413294461,2.9,29.0,49.06109,0.2833333333333333,3.0,5.0,3.0,1.0,3.0,2.0,6.0,2.0,2.0,2.0
3.217521939741192,0.3616554382848891,2.9,29.0,49.06109,0.2833333333333333,3.0,5.0,3.0,1.0,3.0,2.0,6.0,2.0,2.0,2.0
3.0886815418130333,0.42546612514038107,3.3,33.0,49.06109,0.2833333333333333,3.0,5.0,4.0,2.0,2.0,5.0,4.0,2.0,3.0,3.0
2.2154121820870674,0.4297929014214408,2.8,28.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,5.0,4.0,2.0,2.0,3.0
2.520441346069308,0.4549676435218542,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0
2.482887419312899,0.47955734804476857,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
2.4082505189891084,0.5343444856104934,2.7,27.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,3.0,3.0
2.848983168153169,0.41974833694155883,2.7,27.0,49.06109,0.2833333333333333,3.0,3.0,4.0,1.0,2.0,2.0,5.0,2.0,2.0,3.0
2.621439025924794,0.4225372071890214,2.8,28.0,49.06109,0.2833333333333333,3.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0
1.8773537132129152,0.37099819625365527,2.8,28.0,49.06109,0.2833333333333333,3.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0
2.440768743653347,0.40178996318112115,2.7,27.0,49.06109,0.2833333333333333,5.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
3.5216697309838656,0.40178996318112115,2.8,28.0,49.06109,0.2833333333333333,5.0,3.0,3.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0
2.1855916429017177,0.44455232195879313,2.6,26.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2.9918802197448002,0.5068254093114767,2.8,28.0,49.06109,0.2833333333333333,4.0,5.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0
2.9553733098704673,0.4941966441529751,2.5,25.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
1.9479061791396879,0.47722618043115345,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
2.3034820249021557,0.5083298535015187,2.7,27.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0
3.2228128832475473,0.3981859101902285,2.9,29.0,49.06109,0.2833333333333333,4.0,4.0,3.0,1.0,2.0,3.0,5.0,2.0,3.0,2.0
2.4978853238899115,0.387732902365614,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0
2.2079543534631334,0.41905946635426833,2.8,28.0,49.06109,0.2833333333333333,5.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0
2.9889363979722683,0.42474866172360476,2.6,26.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2.7804773799329054,0.5091072438119312,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,5.0,2.0,3.0,2.0
2.9968757473413024,0.5301310470542012,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
1.9119843286277405,0.4531961673803143,2.7,27.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0
2.0914587379005884,0.5176360589419473,2.7,27.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0
2.9334448141997775,0.5336496132728283,2.7,27.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0
2.450160995229214,0.5393621285939014,2.4,24.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.5188873579177202,0.5313224053789544,2.8,28.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0
2.368921144418025,0.43050336346807294,3.0,30.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,3.0,3.0,5.0,2.0,5.0,2.0
2.2669934019439437,0.46699675704361443,3.2,32.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,5.0,2.0
2.3556762836333993,0.4266010565629321,2.7,27.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,2.0
2.588413766924445,0.4426532800523676,2.7,27.0,49.06109,0.2833333333333333,4.0,5.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.923658465235518,0.4337273446670317,2.7,27.0,49.06109,0.2833333333333333,5.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.5269716608066317,0.47022156022000605,2.6,26.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
2.3810700008910732,0.47022156022000605,2.7,27.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,3.0
2.3553450407556684,0.40769040426776354,2.9,29.0,49.06109,0.2833333333333333,3.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,5.0,3.0
3.412921526734799,0.3613132843426222,3.3,33.0,49.06109,0.2833333333333333,5.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,6.0,4.0
3.240891205985255,0.36946999091622046,3.2,32.0,49.06109,0.2833333333333333,5.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,5.0,3.0
3.470479261292156,0.36931272667824727,3.3,33.0,49.06109,0.2833333333333333,4.0,5.0,3.0,1.0,3.0,5.0,4.0,2.0,3.0,3.0
3.7492655573179254,0.4235773389822866,2.8,28.0,49.06109,0.2833333333333333,3.0,5.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0
2.4187825490766155,0.44485562601474166,2.7,27.0,49.06109,0.2833333333333333,4.0,5.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.5968114871665238,0.44560354615736375,2.8,28.0,49.06109,0.2833333333333333,4.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0
2.3461762204959298,0.42274005985003793,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0
3.128728869103183,0.5238509779779029,2.4,24.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.5253820242086196,0.41738487481482883,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,5.0,3.0,2.0,2.0
2.355681558545601,0.40203531887016547,2.8,28.0,49.06109,0.2833333333333333,3.0,5.0,5.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3.2790449351175743,0.44637049050645333,2.7,27.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0
2.8105437812002414,0.43770756439326935,2.8,28.0,49.06109,0.2833333333333333,4.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0
3.7270737885626533,0.441276401615108,3.0,30.0,49.06109,0.2833333333333333,4.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,4.0
3.6869662447558547,0.42475162928064475,2.9,29.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0
2.8585589205766335,0.4342751855282111,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
2.646446802404321,0.5012694664974446,2.7,27.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0
2.08933569252382,0.5139488779920088,2.5,25.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.2770509364619858,0.48352735390925183,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0
2.7691345617548913,0.512955610210618,2.4,24.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3.4047645784810117,0.49897437922471216,2.8,28.0,49.06109,0.2833333333333333,5.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0
2.662649845445619,0.395393369022427,3.1,31.0,49.06109,0.2833333333333333,6.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,4.0,3.0
2.5435685109207027,0.41670767335830805,2.9,29.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,5.0,3.0
3.2294990353739186,0.48966193408126985,2.9,29.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,3.0,2.0,4.0,2.0,5.0,2.0
2.7269617881721278,0.45754233187218124,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,2.0
3.5367344431054795,0.46620084917379606,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
3.800564370980982,0.4963049429231075,2.6,26.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
4.15310631200042,0.4406533885064264,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
3.5582040915948845,0.5090805900832716,2.7,27.0,49.06109,0.2833333333333333,3.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
2.9747109329951043,0.48352819961123283,2.7,27.0,49.06109,0.2833333333333333,3.0,5.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
2.931684645836748,0.4166730500949439,2.8,28.0,49.06109,0.2833333333333333,4.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0
3.567076860687428,0.4166730500949439,2.4,24.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
1.9884649744028287,0.44860791285883217,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2.8326560412324797,0.5087990236070132,2.4,24.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.392007126229081,0.521803187881423,2.4,24.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
1.9059207579615796,0.5366656587051798,2.5,25.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
2.8788843439535725,0.4983573492845341,2.8,28.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0
2.213829121879306,0.4983573492845341,2.7,27.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0
2.411996678439463,0.45928391017171666,2.8,28.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,4.0
2.411996678439463,0.45928391017171666,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0
3.0034048442218957,0.4909725936314793,2.9,29.0,49.06109,0.2833333333333333,4.0,3.0,3.0,1.0,2.0,3.0,4.0,3.0,4.0,2.0
2.3287244199674233,0.40316751934965445,3.0,30.0,49.06109,0.2833333333333333,3.0,3.0,4.0,1.0,2.0,4.0,5.0,3.0,3.0,2.0
2.3359391706204438,0.4150115876345517,3.0,30.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,6.0,3.0,4.0,2.0
3.223604624708929,0.429986230635505,2.9,29.0,49.06109,0.2833333333333333,4.0,4.0,3.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0
3.5409884309860664,0.38732353162913125,3.3,33.0,49.06109,0.2833333333333333,3.0,5.0,3.0,1.0,4.0,2.0,6.0,2.0,3.0,4.0
3.229576643364585,0.4325065462635155,2.7,27.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,3.0
2.462185476020621,0.5081424456818752,2.9,29.0,49.06109,0.2833333333333333,3.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0
2.6975666855396923,0.3720313623949614,3.2,32.0,49.06109,0.2833333333333333,3.0,3.0,3.0,2.0,2.0,5.0,4.0,2.0,5.0,3.0
2.874588585821331,0.3827744617687706,2.8,28.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0
2.8185200604083143,0.3999113435785164,2.8,28.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0
2.9136823705290396,0.4178270229538344,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0
2.5979367543627623,0.4159549403604745,2.8,28.0,49.06109,0.2833333333333333,4.0,5.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0
2.47377552798033,0.4159549403604745,2.8,28.0,49.06109,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,2.0,3.0
2.6407996775026956,0.42454947231459095,2.8,28.0,49.06109,0.2833333333333333,4.0,4.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,2.0
2.191214066636204,0.4057494830302434,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
2.259654604426386,0.4043938519957735,2.7,27.0,49.06109,0.2833333333333333,3.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0
2.9933992824050906,0.40669565494327015,2.5,25.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0
3.3808182198934995,0.5052758914348479,2.6,26.0,49.06109,0.2833333333333333,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0
2.5571733614924943,0.4381518255937948,2.7,27.0,49.06109,0.2833333333333333,3.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,3.0,2.0
2.4129052251759866,0.4153799908574362,2.7,27.0,49.06109,0.2833333333333333,3.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0
2.8805707388359156,0.44864230124963966,2.6,26.0,49.06109,0.2833333333333333,3.0,4.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0
