lambda,p,avg_N,total_N,total_time,prop_sparsity,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
3.2019175420824744,0.3364329004442194,3.5,35.0,6.08852,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,4.0,5.0,5.0,4.0,4.0
3.2019175420824744,0.3364329004442194,3.5,35.0,6.08852,0.2833333333333333,3.0,4.0,3.0,1.0,2.0,4.0,5.0,5.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.4447783383845345,0.3392763773704366,3.9,39.0,6.08852,0.2833333333333333,4.0,4.0,3.0,1.0,4.0,5.0,7.0,3.0,4.0,4.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
3.221604730881204,0.4193816839146484,3.1,31.0,6.08852,0.2833333333333333,4.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,4.0,3.0
