lambda,p,avg_N,total_N,total_time,prop_sparsity,N_1,N_2,N_3,N_4,N_5
2.6621940355474463,0.45081044739860776,2.8,14.0,25.5103,0.13333333333333333,4.0,4.0,3.0,1.0,2.0
2.6621940355474463,0.45081044739860776,2.8,14.0,25.5103,0.13333333333333333,4.0,4.0,3.0,1.0,2.0
2.6621940355474463,0.45081044739860776,2.8,14.0,25.5103,0.13333333333333333,4.0,4.0,3.0,1.0,2.0
2.6621940355474463,0.45081044739860776,2.8,14.0,25.5103,0.13333333333333333,4.0,4.0,3.0,1.0,2.0
2.9688329351207514,0.5261872773523237,2.8,14.0,25.5103,0.13333333333333333,4.0,3.0,3.0,2.0,2.0
2.9688329351207514,0.5261872773523237,2.8,14.0,25.5103,0.13333333333333333,4.0,3.0,3.0,2.0,2.0
2.9688329351207514,0.5261872773523237,2.8,14.0,25.5103,0.13333333333333333,4.0,3.0,3.0,2.0,2.0
2.9688329351207514,0.5261872773523237,2.8,14.0,25.5103,0.13333333333333333,4.0,3.0,3.0,2.0,2.0
2.9688329351207514,0.5261872773523237,2.8,14.0,25.5103,0.13333333333333333,4.0,3.0,3.0,2.0,2.0
2.9688329351207514,0.5261872773523237,2.8,14.0,25.5103,0.13333333333333333,4.0,3.0,3.0,2.0,2.0
3.039356866242283,0.5817653446063376,3.0,15.0,25.5103,0.13333333333333333,4.0,4.0,3.0,1.0,3.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
3.4655319024902176,0.48363005913185236,3.2,16.0,25.5103,0.13333333333333333,4.0,5.0,3.0,2.0,2.0
