N_mae,3.2657121904063473
num_accepted,23.0
acceptance_rate,0.0007666666666666667
total_time,4.52701
prop_sparsity,0.225
,--- NEW RUN ---
Sites,20.0
visits,6.0
bound on lambda,15.0
Epochs,40000.0
true_lam,5.0
est_lam,7.744516482799236
true_p,0.25
est_p,0.20300284102948044
true_avg_N,5.35
est_avg_N,7.72082736091203
true_total_N,107.0
est_total_N,154.4165472182406
N_mae,2.5281359378645947
num_accepted,12.0
acceptance_rate,0.0004
total_time,10.3528
prop_sparsity,0.30833333333333335
,--- NEW RUN ---
Sites,20.0
visits,12.0
bound on lambda,15.0
Epochs,40000.0
true_lam,5.0
est_lam,10.838817573531276
true_p,0.25
est_p,0.1461354577471609
true_avg_N,5.35
est_avg_N,8.838226274209141
true_total_N,107.0
est_total_N,176.76452548418283
N_mae,3.7014067135571187
num_accepted,7.0
acceptance_rate,0.00023333333333333333
total_time,18.80634
prop_sparsity,0.3125
,--- NEW RUN ---
Sites,20.0
visits,20.0
bound on lambda,15.0
Epochs,40000.0
true_lam,5.0
est_lam,9.118161624186172
true_p,0.25
est_p,0.1539394838698785
true_avg_N,5.35
est_avg_N,8.459755325177508
true_total_N,107.0
est_total_N,169.19510650355014
N_mae,3.109755325177506
num_accepted,13.0
acceptance_rate,0.0004333333333333333
total_time,30.83583
prop_sparsity,0.275
